measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,94,Switzerland,3,Both,21,80 plus,509,Chronic obstructive pulmonary disease,1,Number,2016,107938.484597,126427.441244,91781.8473513
5,Prevalence,94,Switzerland,1,Male,21,80 plus,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.337060476781,0.392870281786,0.286218516492
5,Prevalence,94,Switzerland,2,Female,21,80 plus,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.203605722363,0.241049820859,0.171062567451
5,Prevalence,94,Switzerland,3,Both,21,80 plus,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.25306441306,0.296392517833,0.215199368052
5,Prevalence,94,Switzerland,1,Male,21,80 plus,509,Chronic obstructive pulmonary disease,3,Rate,2016,33695.1245764,39277.036033000004,28609.4052943
5,Prevalence,94,Switzerland,2,Female,21,80 plus,509,Chronic obstructive pulmonary disease,3,Rate,2016,20354.2179895,24096.4324373,17100.6939681
5,Prevalence,94,Switzerland,3,Both,21,80 plus,509,Chronic obstructive pulmonary disease,3,Rate,2016,25298.4302431,29631.839052499996,21511.6663114
5,Prevalence,94,Switzerland,1,Male,22,All Ages,509,Chronic obstructive pulmonary disease,1,Number,2016,295716.383866,335775.946568,259422.646591
5,Prevalence,94,Switzerland,2,Female,22,All Ages,509,Chronic obstructive pulmonary disease,1,Number,2016,216316.229757,245921.385052,188499.062973
5,Prevalence,94,Switzerland,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,1,Number,2016,512032.613623,578476.479588,448249.922688
5,Prevalence,94,Switzerland,1,Male,22,All Ages,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0745647499931,0.0845436105427,0.0654745781441
5,Prevalence,94,Switzerland,2,Female,22,All Ages,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.052600816203,0.0598575097418,0.0458598816294
5,Prevalence,94,Switzerland,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0633835468357,0.071546708907,0.0555007449109
5,Prevalence,94,Switzerland,1,Male,22,All Ages,509,Chronic obstructive pulmonary disease,3,Rate,2016,6997.77808846,7945.74020827,6138.92976855
5,Prevalence,94,Switzerland,2,Female,22,All Ages,509,Chronic obstructive pulmonary disease,3,Rate,2016,5057.12703468,5749.24815466,4406.80622275
5,Prevalence,94,Switzerland,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,3,Rate,2016,6021.565342960001,6802.95322705,5271.47319844
5,Prevalence,94,Switzerland,1,Male,23,5-14 years,509,Chronic obstructive pulmonary disease,1,Number,2016,698.61912547,836.961819854,526.760138211
5,Prevalence,94,Switzerland,2,Female,23,5-14 years,509,Chronic obstructive pulmonary disease,1,Number,2016,632.115782175,772.44269461,471.255728945
5,Prevalence,94,Switzerland,3,Both,23,5-14 years,509,Chronic obstructive pulmonary disease,1,Number,2016,1330.73490764,1600.08972919,997.859469095
5,Prevalence,94,Switzerland,1,Male,23,5-14 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.00202936057632,0.00245742960455,0.00151894291307
5,Prevalence,94,Switzerland,2,Female,23,5-14 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0018509771114,0.00226684595166,0.00138118782693
5,Prevalence,94,Switzerland,3,Both,23,5-14 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0019404311568,0.00234546778437,0.00145344847765
5,Prevalence,94,Switzerland,1,Male,23,5-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,164.339225012,196.882180611,123.912085605
5,Prevalence,94,Switzerland,2,Female,23,5-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,156.818801924,191.63188349299998,116.911744489
5,Prevalence,94,Switzerland,3,Both,23,5-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,160.67899536500002,193.20212365700002,120.48609838700001
5,Prevalence,94,Switzerland,1,Male,24,15-49 years,509,Chronic obstructive pulmonary disease,1,Number,2016,47113.3109679,55469.6485764,39736.0494695
5,Prevalence,94,Switzerland,2,Female,24,15-49 years,509,Chronic obstructive pulmonary disease,1,Number,2016,33451.3674669,39827.292512,27925.4537652
5,Prevalence,94,Switzerland,3,Both,24,15-49 years,509,Chronic obstructive pulmonary disease,1,Number,2016,80564.6784348,94382.4475277,67590.6785455
5,Prevalence,94,Switzerland,1,Male,24,15-49 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0242058554412,0.0284753060473,0.0204003065561
5,Prevalence,94,Switzerland,2,Female,24,15-49 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0173531570404,0.0206263058486,0.0144845854044
5,Prevalence,94,Switzerland,3,Both,24,15-49 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0207959886216,0.0243991286366,0.0174421153055
5,Prevalence,94,Switzerland,1,Male,24,15-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,2324.16477592,2736.39446486,1960.2342653
5,Prevalence,94,Switzerland,2,Female,24,15-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,1711.58346593,2037.81610494,1428.8427817
5,Prevalence,94,Switzerland,3,Both,24,15-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,2023.46653706,2370.51432425,1697.6108998600002
5,Prevalence,94,Switzerland,1,Male,25,50-69 years,509,Chronic obstructive pulmonary disease,1,Number,2016,121285.114352,141599.548874,102339.464501
5,Prevalence,94,Switzerland,2,Female,25,50-69 years,509,Chronic obstructive pulmonary disease,1,Number,2016,76944.3889994,91033.3333165,64350.5275631
5,Prevalence,94,Switzerland,3,Both,25,50-69 years,509,Chronic obstructive pulmonary disease,1,Number,2016,198229.503351,231198.379744,168063.444874
5,Prevalence,94,Switzerland,1,Male,25,50-69 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.112755083396,0.131548085247,0.0951516447225
5,Prevalence,94,Switzerland,2,Female,25,50-69 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0713384175314,0.0844214469365,0.059651511663
5,Prevalence,94,Switzerland,3,Both,25,50-69 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0920185753736,0.107296872788,0.0780099941551
5,Prevalence,94,Switzerland,1,Male,25,50-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,11186.729933,13060.431367399999,9439.27832343
5,Prevalence,94,Switzerland,2,Female,25,50-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,7104.7558411499995,8405.67603473,5941.88598455
5,Prevalence,94,Switzerland,3,Both,25,50-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,9146.8626733,10668.1386678,7754.91652186
5,Prevalence,94,Switzerland,1,Male,26,70+ years,509,Chronic obstructive pulmonary disease,1,Number,2016,126537.734126,147048.397791,107273.949463
5,Prevalence,94,Switzerland,2,Female,26,70+ years,509,Chronic obstructive pulmonary disease,1,Number,2016,105211.257338,122921.142822,89351.2516249
5,Prevalence,94,Switzerland,3,Both,26,70+ years,509,Chronic obstructive pulmonary disease,1,Number,2016,231748.991464,269326.560467,197434.399608
5,Prevalence,94,Switzerland,1,Male,26,70+ years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.271391972241,0.315329931832,0.230118565103
5,Prevalence,94,Switzerland,2,Female,26,70+ years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.167963665254,0.196255586984,0.142654145556
5,Prevalence,94,Switzerland,3,Both,26,70+ years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.212098601126,0.24649704507,0.180687160425
5,Prevalence,94,Switzerland,1,Male,26,70+ years,509,Chronic obstructive pulmonary disease,3,Rate,2016,27117.011062700003,31512.442175400003,22988.785870199998
5,Prevalence,94,Switzerland,2,Female,26,70+ years,509,Chronic obstructive pulmonary disease,3,Rate,2016,16785.028931599998,19610.400928400002,14254.780159
5,Prevalence,94,Switzerland,3,Both,26,70+ years,509,Chronic obstructive pulmonary disease,3,Rate,2016,21194.2526611,24630.852263200002,18056.0636871
5,Prevalence,94,Switzerland,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0481126004006,0.0542487165324,0.0424265125354
5,Prevalence,94,Switzerland,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0298600443394,0.0338745230702,0.0262502081859
5,Prevalence,94,Switzerland,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0383164352494,0.0431963220341,0.0338431354469
5,Prevalence,94,Switzerland,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2016,4328.81302488,4867.70151428,3830.25054813
5,Prevalence,94,Switzerland,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2016,2770.03126968,3142.0964993599996,2435.6320809
5,Prevalence,94,Switzerland,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2016,3499.62119593,3937.59068879,3084.2943165
5,Prevalence,94,Switzerland,1,Male,28,<1 year,509,Chronic obstructive pulmonary disease,1,Number,2016,0.0,0.0,0.0
5,Prevalence,94,Switzerland,2,Female,28,<1 year,509,Chronic obstructive pulmonary disease,1,Number,2016,0.0,0.0,0.0
5,Prevalence,94,Switzerland,3,Both,28,<1 year,509,Chronic obstructive pulmonary disease,1,Number,2016,0.0,0.0,0.0
5,Prevalence,94,Switzerland,1,Male,28,<1 year,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,94,Switzerland,2,Female,28,<1 year,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,94,Switzerland,3,Both,28,<1 year,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,94,Switzerland,1,Male,28,<1 year,509,Chronic obstructive pulmonary disease,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,94,Switzerland,2,Female,28,<1 year,509,Chronic obstructive pulmonary disease,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,94,Switzerland,3,Both,28,<1 year,509,Chronic obstructive pulmonary disease,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,94,Switzerland,1,Male,30,80 to 84,509,Chronic obstructive pulmonary disease,1,Number,2016,27561.4524951,32473.4164185,23157.9520168
5,Prevalence,94,Switzerland,2,Female,30,80 to 84,509,Chronic obstructive pulmonary disease,1,Number,2016,23024.5527091,27425.1171985,19214.0027384
5,Prevalence,94,Switzerland,3,Both,30,80 to 84,509,Chronic obstructive pulmonary disease,1,Number,2016,50586.0052042,59963.4537986,42560.5074064
5,Prevalence,94,Switzerland,1,Male,30,80 to 84,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.310875153743,0.36629491552,0.261244766138
5,Prevalence,94,Switzerland,2,Female,30,80 to 84,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.181929032703,0.216686120255,0.151810976788
5,Prevalence,94,Switzerland,3,Both,30,80 to 84,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.235048141144,0.278572942507,0.197758166977
5,Prevalence,94,Switzerland,1,Male,30,80 to 84,509,Chronic obstructive pulmonary disease,3,Rate,2016,31074.963146200003,36613.1000757,26110.108151700002
5,Prevalence,94,Switzerland,2,Female,30,80 to 84,509,Chronic obstructive pulmonary disease,3,Rate,2016,18185.4232281,21661.109756899998,15175.7463486
5,Prevalence,94,Switzerland,3,Both,30,80 to 84,509,Chronic obstructive pulmonary disease,3,Rate,2016,23495.2220105,27850.680318100003,19767.6920001
5,Prevalence,94,Switzerland,1,Male,31,85 to 89,509,Chronic obstructive pulmonary disease,1,Number,2016,17156.4521209,20227.2437903,14510.0053681
5,Prevalence,94,Switzerland,2,Female,31,85 to 89,509,Chronic obstructive pulmonary disease,1,Number,2016,17981.4467165,21481.8110542,15011.1908023
5,Prevalence,94,Switzerland,3,Both,31,85 to 89,509,Chronic obstructive pulmonary disease,1,Number,2016,35137.8988374,41486.0718699,29355.8067533
5,Prevalence,94,Switzerland,1,Male,31,85 to 89,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.352568169915,0.415737019277,0.298171366104
5,Prevalence,94,Switzerland,2,Female,31,85 to 89,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.20477934912,0.244664237274,0.170968820993
5,Prevalence,94,Switzerland,3,Both,31,85 to 89,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.257476613896,0.303996633406,0.215149454119
5,Prevalence,94,Switzerland,1,Male,31,85 to 89,509,Chronic obstructive pulmonary disease,3,Rate,2016,35248.2328491,41557.228382299996,29811.061416
5,Prevalence,94,Switzerland,2,Female,31,85 to 89,509,Chronic obstructive pulmonary disease,3,Rate,2016,20472.6135168,24457.9216726,17090.8555117
5,Prevalence,94,Switzerland,3,Both,31,85 to 89,509,Chronic obstructive pulmonary disease,3,Rate,2016,25741.119387099996,30391.6273949,21505.3076974
5,Prevalence,94,Switzerland,1,Male,32,90 to 94,509,Chronic obstructive pulmonary disease,1,Number,2016,6955.75860123,8320.05924354,5785.54454102
5,Prevalence,94,Switzerland,2,Female,32,90 to 94,509,Chronic obstructive pulmonary disease,1,Number,2016,10065.9777459,12272.2154589,8210.2680033
5,Prevalence,94,Switzerland,3,Both,32,90 to 94,509,Chronic obstructive pulmonary disease,1,Number,2016,17021.7363472,20482.2860501,14080.8102873
5,Prevalence,94,Switzerland,1,Male,32,90 to 94,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.401071360682,0.479701323469,0.333635996947
5,Prevalence,94,Switzerland,2,Female,32,90 to 94,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.238088257569,0.290250318854,0.194200812722
5,Prevalence,94,Switzerland,3,Both,32,90 to 94,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.285497630891,0.343490356192,0.236143299686
5,Prevalence,94,Switzerland,1,Male,32,90 to 94,509,Chronic obstructive pulmonary disease,3,Rate,2016,40100.060219,47965.2753665,33353.757339
5,Prevalence,94,Switzerland,2,Female,32,90 to 94,509,Chronic obstructive pulmonary disease,3,Rate,2016,23804.6458552,29022.093057600003,19416.1488459
5,Prevalence,94,Switzerland,3,Both,32,90 to 94,509,Chronic obstructive pulmonary disease,3,Rate,2016,28544.7419593,34347.9394884,23612.931608900002
5,Prevalence,94,Switzerland,1,Male,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2016,1745.03457203,2094.6189723,1391.51094322
5,Prevalence,94,Switzerland,2,Female,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2016,1411.00593144,1698.97041601,1096.39996285
5,Prevalence,94,Switzerland,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2016,3156.04050348,3783.62038453,2497.13407049
5,Prevalence,94,Switzerland,1,Male,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.00254462032542,0.00305952088596,0.00201655222218
5,Prevalence,94,Switzerland,2,Female,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.00206573520585,0.00248219531776,0.00159365301645
5,Prevalence,94,Switzerland,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.00230561360512,0.00275275132408,0.00182183283845
5,Prevalence,94,Switzerland,1,Male,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,199.156189305,239.053334104,158.809470752
5,Prevalence,94,Switzerland,2,Female,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,170.948222038,205.83610985599998,132.832626792
5,Prevalence,94,Switzerland,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,185.473386275,222.35484124,146.750940466
5,Prevalence,94,Switzerland,1,Male,159,10 to 24,509,Chronic obstructive pulmonary disease,1,Number,2016,3378.60334812,4332.07762603,2564.02223722
5,Prevalence,94,Switzerland,2,Female,159,10 to 24,509,Chronic obstructive pulmonary disease,1,Number,2016,2394.25526332,3016.41098421,1843.38139133
5,Prevalence,94,Switzerland,3,Both,159,10 to 24,509,Chronic obstructive pulmonary disease,1,Number,2016,5772.85861144,7307.22058456,4410.58779208
5,Prevalence,94,Switzerland,1,Male,159,10 to 24,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.00536911547177,0.00685567141559,0.00405606378533
5,Prevalence,94,Switzerland,2,Female,159,10 to 24,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.00384970223791,0.00484915913786,0.00295579081626
5,Prevalence,94,Switzerland,3,Both,159,10 to 24,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.00461382971479,0.00582697506289,0.00352160359812
5,Prevalence,94,Switzerland,1,Male,159,10 to 24,509,Chronic obstructive pulmonary disease,3,Rate,2016,484.79708861700004,621.611477989,367.912532983
5,Prevalence,94,Switzerland,2,Female,159,10 to 24,509,Chronic obstructive pulmonary disease,3,Rate,2016,364.138055479,458.76062053400005,280.356620963
5,Prevalence,94,Switzerland,3,Both,159,10 to 24,509,Chronic obstructive pulmonary disease,3,Rate,2016,426.22244936,539.507662529,325.643092684
5,Prevalence,94,Switzerland,1,Male,235,95 plus,509,Chronic obstructive pulmonary disease,1,Number,2016,1606.01239436,1966.17705776,1325.94390825
5,Prevalence,94,Switzerland,2,Female,235,95 plus,509,Chronic obstructive pulmonary disease,1,Number,2016,3586.8318137,4536.56699228,2837.37414627
5,Prevalence,94,Switzerland,3,Both,235,95 plus,509,Chronic obstructive pulmonary disease,1,Number,2016,5192.84420806,6465.30854154,4178.34913974
5,Prevalence,94,Switzerland,1,Male,235,95 plus,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.47102211146,0.576625454874,0.388863717469
5,Prevalence,94,Switzerland,2,Female,235,95 plus,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.303735299172,0.384186347829,0.24028811641
5,Prevalence,94,Switzerland,3,Both,235,95 plus,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.341214601379,0.42482282948,0.274565846012
5,Prevalence,94,Switzerland,1,Male,235,95 plus,509,Chronic obstructive pulmonary disease,3,Rate,2016,47095.2590269,57656.851312599996,38882.4345524
5,Prevalence,94,Switzerland,2,Female,235,95 plus,509,Chronic obstructive pulmonary disease,3,Rate,2016,30369.653114400004,38411.047141799994,24024.0058787
5,Prevalence,94,Switzerland,3,Both,235,95 plus,509,Chronic obstructive pulmonary disease,3,Rate,2016,34116.9535472,42477.0361564,27451.7273758
5,Prevalence,94,Switzerland,1,Male,420,<70 years,509,Chronic obstructive pulmonary disease,1,Number,2016,169178.64974,195220.290403,146272.794535
5,Prevalence,94,Switzerland,2,Female,420,<70 years,509,Chronic obstructive pulmonary disease,1,Number,2016,111104.972419,128166.524059,96070.6788099
5,Prevalence,94,Switzerland,3,Both,420,<70 years,509,Chronic obstructive pulmonary disease,1,Number,2016,280283.622159,323585.177924,243965.792272
5,Prevalence,94,Switzerland,1,Male,420,<70 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0483418543485,0.0557278924001,0.0417782294061
5,Prevalence,94,Switzerland,2,Female,420,<70 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0318715966927,0.0367337711634,0.0275789428445
5,Prevalence,94,Switzerland,3,Both,420,<70 years,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0401227290707,0.0463913617211,0.0349364428487
5,Prevalence,94,Switzerland,1,Male,420,<70 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,4500.35961771,5193.09920511,3891.0357702100005
5,Prevalence,94,Switzerland,2,Female,420,<70 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,3043.44079371,3510.7990148,2631.61419875
5,Prevalence,94,Switzerland,3,Both,420,<70 years,509,Chronic obstructive pulmonary disease,3,Rate,2016,3782.5754550100005,4366.95281084,3292.4471669100003
5,Prevalence,102,United States,1,Male,1,Under 5,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,1,Under 5,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,1,Under 5,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,1,Under 5,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,1,Under 5,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,1,Under 5,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,1,Under 5,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,1,Under 5,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,1,Under 5,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,2,Early Neonatal,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,2,Early Neonatal,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,2,Early Neonatal,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,2,Early Neonatal,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,2,Early Neonatal,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,2,Early Neonatal,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,2,Early Neonatal,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,2,Early Neonatal,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,2,Early Neonatal,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,3,Late Neonatal,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,3,Late Neonatal,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,3,Late Neonatal,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,3,Late Neonatal,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,3,Late Neonatal,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,3,Late Neonatal,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,3,Late Neonatal,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,3,Late Neonatal,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,3,Late Neonatal,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,4,Post Neonatal,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,4,Post Neonatal,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,4,Post Neonatal,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,4,Post Neonatal,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,4,Post Neonatal,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,4,Post Neonatal,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,4,Post Neonatal,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,4,Post Neonatal,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,4,Post Neonatal,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,5,1 to 4,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,5,1 to 4,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,5,1 to 4,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,5,1 to 4,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,5,1 to 4,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,5,1 to 4,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,5,1 to 4,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,5,1 to 4,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,5,1 to 4,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,6,5 to 9,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,6,5 to 9,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,6,5 to 9,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,6,5 to 9,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,6,5 to 9,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,6,5 to 9,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,6,5 to 9,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,6,5 to 9,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,6,5 to 9,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,7,10 to 14,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,7,10 to 14,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,3,Both,7,10 to 14,426,"Tracheal, bronchus, and lung cancer",1,Number,2016,0.0,0.0,0.0
5,Prevalence,102,United States,1,Male,7,10 to 14,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
5,Prevalence,102,United States,2,Female,7,10 to 14,426,"Tracheal, bronchus, and lung cancer",2,Percent,2016,0.0,0.0,0.0
